timestamp,fps,cpu_percent,memory_mb
1786397224.3454773,60.975608825683594,63.4,38.40625
1786397224.3626857,60.975608825683594,57.9,38.40625
1786397224.3756351,60.975608825683594,77.6,38.40625
1786397224.3927913,60.975608825683594,58.2,38.40625
1786397224.4120939,60.975608825683594,51.7,38.41015625
1786397224.4275284,60.975608825683594,65.0,38.4140625
1786397224.440014,60.975608825683594,79.9,38.4140625
1786397224.455736,60.975608825683594,63.8,38.4140625
1786397224.4704342,60.975608825683594,0.0,38.4140625
1786397224.4876766,60.975608825683594,58.0,38.4140625
1786397224.50555,60.975608825683594,0.0,38.41796875
1786397224.5225945,60.975608825683594,58.1,38.41796875
1786397224.5393019,60.975608825683594,60.4,38.41796875
1786397224.5543633,60.975608825683594,0.0,38.41796875
1786397224.57468,60.975608825683594,98.2,38.41796875
1786397224.5966847,60.975608825683594,45.2,38.41796875
1786397224.6049795,60.975608825683594,123.2,38.41796875
1786397224.619925,60.975608825683594,0.0,38.41796875
1786397224.6376755,60.975608825683594,56.2,38.41796875
1786397224.6518111,61.349693298339844,0.0,38.421875
1786397224.6695783,61.349693298339844,56.3,38.421875
1786397224.6862824,61.349693298339844,119.4,38.421875
1786397224.7036698,61.349693298339844,57.5,38.421875
1786397224.7178364,61.349693298339844,0.0,38.421875
1786397224.734584,61.349693298339844,59.8,38.421875
1786397224.7516901,61.349693298339844,58.0,38.421875
1786397224.7687883,61.349693298339844,117.9,38.4296875
1786397224.7825701,61.349693298339844,72.5,38.4296875
1786397224.8006964,61.349693298339844,55.2,38.4296875
1786397224.8135111,62.5,76.2,38.4296875
1786397224.8314176,62.5,56.8,38.4296875
1786397224.847064,62.5,63.8,38.4296875
1786397224.8627372,62.5,63.8,38.4296875
1786397224.8768244,62.5,0.0,38.4296875
1786397224.892268,62.5,64.8,38.4296875
1786397224.9108138,62.5,53.8,38.4296875
1786397224.928137,62.5,57.7,38.4296875
1786397224.943284,62.5,66.1,38.43359375
1786397224.9612463,62.5,55.3,38.43359375
1786397224.9782043,61.7283935546875,59.3,38.43359375
1786397224.995274,61.7283935546875,58.6,38.43359375
1786397225.0122237,61.7283935546875,118.0,38.43359375
1786397225.0299706,61.7283935546875,56.4,38.43359375
1786397225.0397427,61.7283935546875,0.0,38.43359375
1786397225.0559132,61.7283935546875,61.9,38.43359375
1786397225.0718825,61.7283935546875,62.6,38.43359375
1786397225.08821,61.7283935546875,0.0,38.43359375
1786397225.1052952,61.7283935546875,58.6,38.4375
1786397225.1225245,61.7283935546875,57.8,38.4375
1786397225.1383781,61.7283935546875,63.3,38.4375
1786397225.1559129,61.7283935546875,113.9,38.4375
1786397225.1752262,61.7283935546875,52.0,38.4375
1786397225.185904,61.7283935546875,0.0,38.4375
1786397225.2019827,61.7283935546875,62.2,38.4375
1786397225.217669,61.7283935546875,63.8,38.4375
1786397225.232529,61.7283935546875,0.0,38.4375
1786397225.2502658,61.7283935546875,56.3,38.4375
1786397225.2686005,61.7283935546875,54.6,38.4375
1786397225.285084,61.7283935546875,60.2,38.4375
1786397225.2996902,61.7283935546875,68.9,38.4375
1786397225.3180826,61.7283935546875,54.4,38.4375
1786397225.3342884,61.7283935546875,61.7,38.4375
1786397225.3527448,61.7283935546875,53.9,38.4375
1786397225.366968,61.7283935546875,70.7,38.4375
1786397225.3846638,61.7283935546875,56.5,38.4375
1786397225.3999448,61.7283935546875,130.9,38.4375
1786397225.4195657,61.7283935546875,50.9,38.4375
1786397225.4308767,61.7283935546875,88.7,38.44140625
1786397225.4450893,61.7283935546875,0.0,38.44140625
1786397225.4604828,61.349693298339844,65.0,38.4453125
1786397225.4779809,61.349693298339844,0.0,38.4453125
1786397225.495341,61.349693298339844,57.8,38.44921875
1786397225.5085666,61.349693298339844,75.7,38.44921875
1786397225.5257227,61.349693298339844,58.3,38.44921875
1786397225.5408983,61.349693298339844,0.0,38.44921875
1786397225.5585763,61.349693298339844,56.6,38.44921875
1786397225.5762615,61.349693298339844,0.0,38.44921875
1786397225.590562,61.349693298339844,70.0,38.44921875
1786397225.607381,61.349693298339844,59.4,38.44921875
1786397225.6251194,61.7283935546875,0.0,38.44921875
1786397225.6425288,61.7283935546875,57.6,38.44921875
1786397225.657298,61.7283935546875,67.8,38.44921875
1786397225.6738155,61.7283935546875,60.5,38.44921875
1786397225.6896038,61.7283935546875,0.0,38.44921875
1786397225.707297,61.7283935546875,56.1,38.44921875
1786397225.7236311,61.7283935546875,61.7,38.44921875
1786397225.7406144,61.7283935546875,117.5,38.44921875
1786397225.7546127,61.7283935546875,71.7,38.44921875
1786397225.7733834,61.7283935546875,53.1,38.44921875
1786397225.7869945,62.11180114746094,71.9,38.44921875
1786397225.8087013,62.11180114746094,93.3,38.44921875
1786397225.8203576,62.11180114746094,86.0,38.44921875
1786397225.8308613,62.11180114746094,0.0,38.44921875
1786397225.850557,62.11180114746094,50.7,38.44921875
1786397225.8652606,62.11180114746094,68.0,38.44921875
1786397225.8829174,62.11180114746094,56.5,38.44921875
1786397225.9006522,62.11180114746094,56.4,38.44921875
1786397225.914494,62.11180114746094,0.0,38.44921875
1786397225.9290674,62.11180114746094,67.9,38.44921875
1786397225.9450498,61.7283935546875,62.6,38.44921875
1786397225.962209,61.7283935546875,0.0,38.44921875
1786397225.981947,61.7283935546875,50.8,38.453125
1786397225.9945898,61.7283935546875,78.6,38.453125
1786397226.0109847,61.7283935546875,60.5,38.453125
1786397226.0286863,61.7283935546875,57.0,38.453125
1786397226.0464787,61.7283935546875,0.0,38.453125
1786397226.0655625,61.7283935546875,105.1,38.453125
1786397226.0792437,61.7283935546875,72.6,38.453125
1786397226.0964515,61.7283935546875,58.5,38.453125
1786397226.112681,61.7283935546875,61.4,38.453125
1786397226.1286771,61.7283935546875,61.4,38.453125
1786397226.145026,61.7283935546875,61.4,38.453125
1786397226.1603482,61.7283935546875,66.4,38.453125
1786397226.1747308,61.7283935546875,69.7,38.453125
1786397226.1900048,61.7283935546875,0.0,38.453125
1786397226.2058642,61.7283935546875,63.0,38.453125
1786397226.2230246,61.7283935546875,58.2,38.453125
1786397226.2393277,61.7283935546875,0.0,38.453125
1786397226.254695,61.7283935546875,64.4,38.453125
1786397226.2711112,61.7283935546875,61.6,38.453125
1786397226.2903616,61.7283935546875,51.8,38.453125
1786397226.3157914,61.7283935546875,78.7,38.45703125
1786397226.3299425,61.7283935546875,70.5,38.45703125
1786397226.3433192,61.7283935546875,150.1,38.45703125
1786397226.3558125,61.7283935546875,0.0,38.45703125
1786397226.3745716,61.7283935546875,53.4,38.45703125
1786397226.387765,61.7283935546875,74.7,38.45703125
1786397226.4017437,61.7283935546875,0.0,38.45703125
1786397226.4188478,61.7283935546875,58.4,38.45703125
1786397226.4369526,60.60606002807617,53.7,38.45703125
1786397226.450646,60.60606002807617,75.9,38.45703125
1786397226.4676425,60.60606002807617,58.8,38.45703125
1786397226.4823039,60.60606002807617,0.0,38.45703125
1786397226.5007894,60.60606002807617,54.8,38.4609375
1786397226.5176985,60.60606002807617,59.0,38.4609375
1786397226.5380747,60.60606002807617,48.9,38.4609375
1786397226.5601091,60.60606002807617,90.9,38.4609375
1786397226.576236,60.60606002807617,124.3,38.4609375
1786397226.5902925,60.60606002807617,71.3,38.4609375
1786397226.5979226,60.975608825683594,130.1,38.4609375
1786397226.6174374,60.975608825683594,0.0,38.4609375
1786397226.6311731,60.975608825683594,72.7,38.4609375
1786397226.649627,60.975608825683594,54.2,38.4609375
1786397226.663314,60.975608825683594,0.0,38.4609375
1786397226.6809974,60.975608825683594,0.0,38.4609375
1786397226.7026813,60.975608825683594,92.0,38.4609375
1786397226.7219865,60.975608825683594,51.9,38.4609375
1786397226.7418163,60.975608825683594,100.9,38.4609375
1786397226.754623,60.975608825683594,156.1,38.4609375
1786397226.7656147,60.240966796875,90.7,38.4609375
1786397226.7811556,60.240966796875,64.1,38.4609375
1786397226.797788,60.240966796875,0.0,38.4609375
1786397226.8135881,60.240966796875,63.2,38.4609375
1786397226.8283665,60.240966796875,0.0,38.4609375
1786397226.8445292,60.240966796875,61.9,38.4609375
1786397226.8604739,60.240966796875,0.0,38.4609375
1786397226.8786151,60.240966796875,54.5,38.4609375
1786397226.8989005,60.240966796875,49.8,38.4609375
1786397226.910198,60.240966796875,88.4,38.4609375
1786397226.925767,61.7283935546875,0.0,38.4609375
1786397226.9417677,61.7283935546875,62.6,38.4609375
1786397226.9587357,61.7283935546875,0.0,38.4609375
1786397226.9777966,61.7283935546875,52.3,38.4609375
1786397226.9990768,61.7283935546875,93.3,38.4609375
1786397227.0100877,61.7283935546875,0.0,38.4609375
1786397227.0262158,61.7283935546875,61.7,38.46484375
1786397227.0414417,61.7283935546875,66.0,38.46484375
1786397227.059544,61.7283935546875,110.4,38.46484375
1786397227.074148,61.7283935546875,67.8,38.46484375
1786397227.0936093,61.7283935546875,51.7,38.46484375
1786397227.110827,61.7283935546875,58.1,38.46484375
1786397227.1257517,61.7283935546875,66.7,38.46484375
1786397227.140906,61.7283935546875,65.3,38.46875
1786397227.1550176,61.7283935546875,71.0,38.46875
1786397227.171408,61.7283935546875,61.3,38.46875
1786397227.1868255,61.7283935546875,0.0,38.46875
1786397227.2039561,61.7283935546875,58.2,38.46875
1786397227.2191713,61.7283935546875,65.5,38.46875
1786397227.235231,61.7283935546875,0.0,38.46875
1786397227.2518933,60.975608825683594,60.0,38.46875
1786397227.2683947,60.975608825683594,0.0,38.46875
1786397227.2879727,60.975608825683594,51.1,38.46875
1786397227.303743,60.975608825683594,63.3,38.46875
1786397227.3233216,60.975608825683594,50.5,38.46875
1786397227.336256,60.975608825683594,78.8,38.46875
1786397227.3576398,60.975608825683594,46.8,38.46875
1786397227.3837712,60.975608825683594,114.6,38.46875
1786397227.3986588,60.975608825683594,67.4,38.46875
1786397227.413735,60.975608825683594,65.5,38.46875
1786397227.424986,58.82352828979492,90.3,38.46875
1786397227.445429,58.82352828979492,48.9,38.46875
1786397227.4603777,58.82352828979492,66.9,38.46875
1786397227.4765124,58.82352828979492,62.1,38.46875
1786397227.4909434,58.82352828979492,69.0,38.46875
1786397227.508776,58.82352828979492,56.3,38.46875
1786397227.5307105,58.82352828979492,96.0,38.46875
1786397227.5633597,58.82352828979492,128.3,38.46875
1786397227.587086,58.82352828979492,83.7,38.47265625
1786397227.6095665,58.82352828979492,89.6,38.47265625
1786397227.628337,51.81346893310547,105.2,38.47265625
1786397227.6475952,51.81346893310547,104.9,38.47265625
1786397227.6638906,51.81346893310547,61.5,38.47265625
1786397227.6827433,51.81346893310547,106.0,38.47265625
1786397227.693258,51.81346893310547,95.7,38.47265625
1786397227.7086072,51.81346893310547,65.3,38.47265625
1786397227.7204657,51.81346893310547,84.1,38.47265625
1786397227.7405744,51.81346893310547,49.7,38.47265625
1786397227.7519863,51.81346893310547,0.0,38.47265625
1786397227.7681713,51.81346893310547,62.1,38.47265625
1786397227.7847233,58.479530334472656,0.0,38.47265625
1786397227.8007076,58.479530334472656,62.6,38.47265625
1786397227.818489,58.479530334472656,0.0,38.47265625
1786397227.8360448,58.479530334472656,56.8,38.47265625
1786397227.8547053,58.479530334472656,107.2,38.47265625
1786397227.8713608,58.479530334472656,60.1,38.47265625
1786397227.8824909,58.479530334472656,90.2,38.47265625
1786397227.906948,58.479530334472656,40.8,38.47265625
1786397227.9249341,58.479530334472656,111.5,38.47265625
1786397227.9390857,58.479530334472656,70.6,38.47265625
1786397227.9497766,62.5,93.8,38.47265625
1786397227.9678779,62.5,0.0,38.47265625
1786397227.9829788,62.5,66.3,38.47265625
1786397227.9952126,62.5,80.7,38.47265625
1786397228.0140693,62.5,107.1,38.4765625
1786397228.0292265,62.5,0.0,38.4765625
1786397228.0496292,62.5,98.0,38.4765625
1786397228.069997,62.5,49.0,38.4765625
1786397228.08455,62.5,68.9,38.4765625
1786397228.094426,62.5,101.3,38.48046875
1786397228.109961,61.7283935546875,0.0,38.48046875
1786397228.1243236,61.7283935546875,69.7,38.48046875
1786397228.1428306,61.7283935546875,54.0,38.48046875
1786397228.1592915,61.7283935546875,60.9,38.48046875
1786397228.176741,61.7283935546875,0.0,38.48046875
1786397228.1943233,61.7283935546875,57.0,38.48046875
1786397228.2091274,61.7283935546875,134.0,38.48046875
1786397228.2289026,61.7283935546875,50.9,38.48046875
1786397228.2457328,61.7283935546875,59.4,38.48046875
1786397228.2567139,61.7283935546875,91.1,38.48046875
1786397228.270831,61.349693298339844,0.0,38.48046875
1786397228.2891538,61.349693298339844,54.5,38.48046875
1786397228.3043776,61.349693298339844,65.9,38.48046875
1786397228.324259,61.349693298339844,0.0,38.48046875
1786397228.340082,61.349693298339844,63.2,38.48046875
1786397228.3559804,61.349693298339844,62.9,38.48046875
1786397228.3704305,61.349693298339844,0.0,38.48046875
1786397228.3873305,61.349693298339844,59.0,38.48046875
1786397228.401878,61.349693298339844,69.3,38.48046875
1786397228.4190102,61.349693298339844,0.0,38.48046875
1786397228.437354,60.975608825683594,53.6,38.48046875
1786397228.452916,60.975608825683594,0.0,38.48046875
1786397228.470862,60.975608825683594,55.5,38.48046875
1786397228.4854562,60.975608825683594,69.3,38.48046875
1786397228.500985,60.975608825683594,64.3,38.48046875
1786397228.5189266,60.975608825683594,55.7,38.48046875
1786397228.5341916,60.975608825683594,65.6,38.48046875
1786397228.5503602,60.975608825683594,0.0,38.48046875
1786397228.568371,60.975608825683594,55.5,38.48046875
1786397228.5848513,60.975608825683594,60.8,38.48046875
1786397228.6061032,62.11180114746094,94.0,38.48046875
1786397228.6237352,62.11180114746094,113.4,38.484375
1786397228.6388674,62.11180114746094,63.9,38.484375
1786397228.6516478,62.11180114746094,81.6,38.484375
1786397228.6633651,62.11180114746094,84.5,38.484375
1786397228.6800172,62.11180114746094,60.5,38.484375
1786397228.694648,62.11180114746094,0.0,38.484375
1786397228.7109854,62.11180114746094,60.1,38.48828125
1786397228.7357981,62.11180114746094,39.8,38.48828125
1786397228.7577283,62.11180114746094,93.8,38.48828125
1786397228.7672594,59.52381134033203,103.9,38.48828125
1786397228.7806718,59.52381134033203,75.1,38.48828125
1786397228.7995803,59.52381134033203,52.9,38.48828125
1786397228.814802,59.52381134033203,65.6,38.48828125
1786397228.831227,59.52381134033203,60.8,38.48828125
1786397228.844538,59.52381134033203,0.0,38.48828125
1786397228.8606367,59.52381134033203,62.2,38.4921875
1786397228.878095,59.52381134033203,0.0,38.4921875
1786397228.8946245,59.52381134033203,60.5,38.4921875
1786397228.9077666,59.52381134033203,153.5,38.4921875
1786397228.92477,62.5,0.0,38.4921875
1786397228.9412067,62.5,60.8,38.4921875
1786397228.957122,62.5,0.0,38.4921875
1786397228.9758122,62.5,54.2,38.4921875
1786397228.9910512,62.5,65.6,38.4921875
1786397229.0070019,62.5,0.0,38.4921875
1786397229.024899,62.5,55.9,38.4921875
1786397229.0437205,62.5,53.1,38.4921875
1786397229.0566294,62.5,77.3,38.4921875
1786397229.0726805,62.5,62.6,38.4921875
1786397229.0881178,61.7283935546875,64.7,38.4921875
1786397229.105265,61.7283935546875,0.0,38.4921875
1786397229.1202617,61.7283935546875,67.2,38.4921875
1786397229.1342182,61.7283935546875,71.8,38.49609375
1786397229.1530433,61.7283935546875,52.7,38.49609375
1786397229.169403,61.7283935546875,61.5,38.49609375
1786397229.1856937,61.7283935546875,61.5,38.49609375
1786397229.201654,61.7283935546875,62.1,38.49609375
1786397229.2176156,61.7283935546875,63.3,38.49609375
1786397229.2335427,61.7283935546875,0.0,38.49609375
1786397229.2477028,62.5,70.7,38.49609375
1786397229.2625575,62.5,67.4,38.49609375
1786397229.280989,62.5,0.0,38.49609375
1786397229.2967653,62.5,63.4,38.49609375
1786397229.313302,62.5,60.5,38.49609375
1786397229.3308215,62.5,57.0,38.49609375
1786397229.3479316,62.5,58.2,38.49609375
1786397229.3641365,62.5,62.0,38.49609375
1786397229.37452,62.5,96.6,38.49609375
1786397229.3898082,62.5,0.0,38.49609375
1786397229.4093559,62.5,51.2,38.49609375
1786397229.4262445,62.5,0.0,38.49609375
1786397229.4420307,62.5,63.4,38.49609375
1786397229.457799,62.5,63.6,38.49609375
1786397229.4706094,62.5,78.1,38.49609375
1786397229.4899821,62.5,51.5,38.49609375
1786397229.5078087,62.5,112.2,38.49609375
1786397229.52268,62.5,67.2,38.49609375
1786397229.5410988,62.5,0.0,38.49609375
1786397229.5550003,62.5,72.3,38.49609375
1786397229.5708337,62.5,62.9,38.49609375
1786397229.583501,62.5,79.2,38.49609375
1786397229.601721,62.5,54.7,38.49609375
1786397229.616913,62.5,65.7,38.49609375
1786397229.6330888,62.5,60.8,38.49609375
1786397229.6488848,62.5,64.7,38.5
1786397229.6661394,62.5,0.0,38.50390625
1786397229.6843894,62.5,54.6,38.50390625
1786397229.7056122,62.5,94.1,38.50390625
1786397229.7239568,62.5,107.1,38.50390625
1786397229.7390792,60.975608825683594,67.8,38.50390625
1786397229.7498975,60.975608825683594,92.4,38.50390625
1786397229.765288,60.975608825683594,64.6,38.50390625
1786397229.780658,60.975608825683594,0.0,38.50390625
1786397229.7981794,60.975608825683594,57.1,38.50390625
1786397229.81451,60.975608825683594,61.1,38.50390625
1786397229.8317425,60.975608825683594,57.3,38.50390625
1786397229.8481212,60.975608825683594,62.0,38.50390625
1786397229.8647878,60.975608825683594,60.0,38.50390625
1786397229.881946,60.975608825683594,58.1,38.50390625
1786397229.8991034,61.349693298339844,58.4,38.50390625
1786397229.9170697,61.349693298339844,109.0,38.50390625
1786397229.9363832,61.349693298339844,105.3,38.50390625
1786397229.9500933,61.349693298339844,73.1,38.50390625
1786397229.9601417,61.349693298339844,99.9,38.50390625
1786397229.9774246,61.349693298339844,0.0,38.50390625
1786397229.9943593,61.349693298339844,59.3,38.50390625
1786397230.012602,61.349693298339844,108.6,38.50390625
1786397230.0280643,61.349693298339844,65.3,38.50390625
1786397230.041389,61.349693298339844,0.0,38.50390625
1786397230.058951,61.349693298339844,57.0,38.50390625
1786397230.0757427,61.349693298339844,59.4,38.50390625
1786397230.0914965,61.349693298339844,63.5,38.50390625
1786397230.1077724,61.349693298339844,61.4,38.50390625
1786397230.1252708,61.349693298339844,0.0,38.50390625
1786397230.1420937,61.349693298339844,58.8,38.50390625
1786397230.157848,61.349693298339844,128.3,38.50390625
1786397230.171161,61.349693298339844,0.0,38.5078125
1786397230.1844337,61.349693298339844,75.4,38.5078125
1786397230.2029257,61.349693298339844,54.0,38.5078125
1786397230.2215781,62.11180114746094,53.6,38.5078125
1786397230.237606,62.11180114746094,61.8,38.5078125
1786397230.2543077,62.11180114746094,60.0,38.5078125
1786397230.2699552,62.11180114746094,64.3,38.5078125
1786397230.286572,62.11180114746094,60.1,38.5078125
1786397230.3014572,62.11180114746094,67.3,38.5078125
1786397230.3181965,62.11180114746094,59.7,38.5078125
1786397230.3351202,62.11180114746094,59.1,38.5078125
1786397230.3508055,62.11180114746094,63.8,38.5078125
1786397230.3657808,62.11180114746094,0.0,38.5078125
1786397230.3834546,61.7283935546875,56.6,38.5078125
1786397230.3995721,61.7283935546875,62.0,38.5078125
1786397230.4165692,61.7283935546875,58.8,38.5078125
1786397230.4309788,61.7283935546875,69.5,38.5078125
1786397230.4534776,61.7283935546875,84.9,38.5078125
1786397230.4733338,61.7283935546875,104.9,38.5078125
1786397230.4836342,61.7283935546875,99.6,38.5078125
1786397230.4965217,61.7283935546875,77.3,38.51171875
1786397230.5135689,61.7283935546875,0.0,38.51171875
1786397230.5291033,61.7283935546875,64.3,38.51171875
1786397230.5430768,60.60606002807617,71.9,38.51171875
1786397230.5600672,60.60606002807617,0.0,38.51171875
1786397230.5765305,60.60606002807617,60.7,38.51171875
1786397230.5944254,60.60606002807617,55.9,38.51171875
1786397230.6106706,60.60606002807617,0.0,38.51171875
1786397230.6276953,60.60606002807617,58.6,38.51171875
1786397230.6455364,60.60606002807617,56.1,38.51171875
1786397230.6610715,60.60606002807617,64.3,38.51171875
1786397230.6856523,60.60606002807617,80.8,38.51171875
1786397230.7017186,60.60606002807617,126.1,38.515625
1786397230.7084017,60.975608825683594,0.0,38.515625
1786397230.725797,60.975608825683594,57.4,38.515625
1786397230.7430723,60.975608825683594,57.6,38.515625
1786397230.7595766,60.975608825683594,0.0,38.515625
1786397230.776002,60.975608825683594,60.8,38.515625
1786397230.7921429,60.975608825683594,62.0,38.515625
1786397230.8105419,60.975608825683594,54.3,38.515625
1786397230.8242114,60.975608825683594,73.2,38.515625
1786397230.8434439,60.975608825683594,51.9,38.515625
1786397230.858721,60.975608825683594,65.6,38.515625
1786397230.8749619,60.975608825683594,61.5,38.515625
1786397230.8911383,60.975608825683594,0.0,38.515625
1786397230.9072268,60.975608825683594,62.1,38.515625
1786397230.923666,60.975608825683594,60.9,38.515625
1786397230.9392467,60.975608825683594,0.0,38.515625
1786397230.9593053,60.975608825683594,99.7,38.515625
1786397230.9751446,60.975608825683594,62.9,38.515625
1786397230.9935892,60.975608825683594,54.3,38.515625
1786397231.0079432,60.975608825683594,69.8,38.515625
1786397231.0221891,60.975608825683594,0.0,38.515625
1786397231.041465,60.60606002807617,51.9,38.515625
1786397231.0621223,60.60606002807617,96.7,38.515625
1786397231.076691,60.60606002807617,137.2,38.515625
1786397231.0986161,60.60606002807617,45.6,38.515625
1786397231.1088004,60.60606002807617,98.8,38.515625
1786397231.121878,60.60606002807617,76.4,38.515625
1786397231.1388547,60.60606002807617,58.9,38.515625
1786397231.155628,60.60606002807617,59.6,38.515625
1786397231.1722383,60.60606002807617,60.0,38.515625
1786397231.19059,60.60606002807617,54.6,38.515625
1786397231.206123,61.349693298339844,64.4,38.515625
1786397231.2245514,61.349693298339844,108.5,38.51953125
1786397231.2398362,61.349693298339844,65.5,38.51953125
1786397231.2545831,61.349693298339844,67.9,38.51953125
1786397231.2673924,61.349693298339844,0.0,38.51953125
1786397231.2850337,61.349693298339844,56.2,38.51953125
1786397231.2975967,61.349693298339844,80.7,38.51953125
1786397231.3138287,61.349693298339844,0.0,38.51953125
1786397231.3326244,61.349693298339844,52.9,38.5234375
1786397231.3482642,61.349693298339844,64.3,38.5234375
1786397231.3667173,62.11180114746094,52.9,38.5234375
1786397231.3820422,62.11180114746094,59.7,38.5234375
1786397231.4010286,62.11180114746094,115.6,38.5234375
1786397231.4124546,62.11180114746094,85.5,38.5234375
1786397231.434065,62.11180114746094,47.2,38.5234375
1786397231.4479752,62.11180114746094,72.0,38.5234375
1786397231.4612408,62.11180114746094,75.3,38.5234375
1786397231.478299,62.11180114746094,117.3,38.5234375
1786397231.4907973,62.11180114746094,0.0,38.5234375
1786397231.5068898,62.11180114746094,62.0,38.5234375
1786397231.5229707,62.11180114746094,0.0,38.5234375
1786397231.5399225,62.11180114746094,59.1,38.5234375
1786397231.5542386,62.11180114746094,69.7,38.5234375
1786397231.5747104,62.11180114746094,48.8,38.5234375
1786397231.5929513,62.11180114746094,54.9,38.5234375
1786397231.6038492,62.11180114746094,0.0,38.5234375
1786397231.6208103,62.11180114746094,58.9,38.5234375
1786397231.636768,62.11180114746094,0.0,38.5234375
1786397231.6542006,62.11180114746094,57.3,38.5234375
1786397231.6757133,62.11180114746094,45.5,38.5234375
1786397231.6863537,61.7283935546875,98.7,38.5234375
1786397231.7049325,61.7283935546875,53.7,38.5234375
1786397231.7262316,61.7283935546875,46.9,38.5234375
1786397231.7339246,61.7283935546875,130.6,38.52734375
1786397231.7496328,61.7283935546875,63.7,38.52734375
1786397231.7694483,61.7283935546875,50.4,38.52734375
1786397231.7834375,61.7283935546875,70.8,38.52734375
1786397231.805954,61.7283935546875,44.6,38.52734375
1786397231.8186593,61.7283935546875,78.8,38.52734375
1786397231.83155,61.7283935546875,77.8,38.52734375
